Ingreso Silo 101 Time;Ingreso Silo 101;Ingreso Materia Prima Time;Ingreso Materia Prima;Descarte Zaranda Time;Descarte Zaranda;Ingreso Silo de tempering Time;Ingreso Silo de tempering
16/12/2024 02:19:28 p.m.;0;16/12/2024 02:19:28 p.m.;0;16/12/2024 02:19:28 p.m.;0;16/12/2024 02:19:28 p.m.;0
16/12/2024 02:20:28 p.m.;0;16/12/2024 02:20:28 p.m.;0;16/12/2024 02:20:28 p.m.;0;16/12/2024 02:20:28 p.m.;0
16/12/2024 02:21:28 p.m.;0;16/12/2024 02:21:28 p.m.;0;16/12/2024 02:21:28 p.m.;0;16/12/2024 02:21:28 p.m.;0
16/12/2024 02:22:28 p.m.;0;16/12/2024 02:22:28 p.m.;0;16/12/2024 02:22:28 p.m.;0;16/12/2024 02:22:28 p.m.;0
16/12/2024 02:23:28 p.m.;0;16/12/2024 02:23:28 p.m.;0;16/12/2024 02:23:28 p.m.;0;16/12/2024 02:23:28 p.m.;0
16/12/2024 02:24:28 p.m.;0;16/12/2024 02:24:28 p.m.;0;16/12/2024 02:24:28 p.m.;0;16/12/2024 02:24:28 p.m.;0
16/12/2024 02:25:28 p.m.;0;16/12/2024 02:25:28 p.m.;0;16/12/2024 02:25:28 p.m.;0;16/12/2024 02:25:28 p.m.;0
16/12/2024 02:26:28 p.m.;0;16/12/2024 02:26:28 p.m.;0;16/12/2024 02:26:28 p.m.;0;16/12/2024 02:26:28 p.m.;0
16/12/2024 02:27:28 p.m.;0;16/12/2024 02:27:28 p.m.;0;16/12/2024 02:27:28 p.m.;0;16/12/2024 02:27:28 p.m.;0
16/12/2024 02:28:28 p.m.;0;16/12/2024 02:28:28 p.m.;0;16/12/2024 02:28:28 p.m.;0;16/12/2024 02:28:28 p.m.;0
16/12/2024 02:29:28 p.m.;0;16/12/2024 02:29:28 p.m.;0;16/12/2024 02:29:28 p.m.;0;16/12/2024 02:29:28 p.m.;0
16/12/2024 02:30:28 p.m.;0;16/12/2024 02:30:28 p.m.;0;16/12/2024 02:30:28 p.m.;0;16/12/2024 02:30:28 p.m.;0
16/12/2024 02:31:28 p.m.;0;16/12/2024 02:31:28 p.m.;0;16/12/2024 02:31:28 p.m.;0;16/12/2024 02:31:28 p.m.;0
16/12/2024 02:32:28 p.m.;0;16/12/2024 02:32:28 p.m.;0;16/12/2024 02:32:28 p.m.;0;16/12/2024 02:32:28 p.m.;0
16/12/2024 02:33:28 p.m.;0;16/12/2024 02:33:28 p.m.;0;16/12/2024 02:33:28 p.m.;0;16/12/2024 02:33:28 p.m.;0
16/12/2024 02:34:28 p.m.;0;16/12/2024 02:34:28 p.m.;0;16/12/2024 02:34:28 p.m.;0;16/12/2024 02:34:28 p.m.;0
16/12/2024 02:35:28 p.m.;0;16/12/2024 02:35:28 p.m.;0;16/12/2024 02:35:28 p.m.;0;16/12/2024 02:35:28 p.m.;0
16/12/2024 02:36:28 p.m.;0;16/12/2024 02:36:28 p.m.;0;16/12/2024 02:36:28 p.m.;0;16/12/2024 02:36:28 p.m.;0
16/12/2024 02:37:28 p.m.;0;16/12/2024 02:37:28 p.m.;0;16/12/2024 02:37:28 p.m.;0;16/12/2024 02:37:28 p.m.;0
16/12/2024 02:38:28 p.m.;0;16/12/2024 02:38:28 p.m.;0;16/12/2024 02:38:28 p.m.;0;16/12/2024 02:38:28 p.m.;0
16/12/2024 02:39:28 p.m.;0;16/12/2024 02:39:28 p.m.;0;16/12/2024 02:39:28 p.m.;0;16/12/2024 02:39:28 p.m.;0
16/12/2024 02:40:28 p.m.;0;16/12/2024 02:40:28 p.m.;0;16/12/2024 02:40:28 p.m.;0;16/12/2024 02:40:28 p.m.;0
16/12/2024 02:41:28 p.m.;0;16/12/2024 02:41:28 p.m.;0;16/12/2024 02:41:28 p.m.;0;16/12/2024 02:41:28 p.m.;0
16/12/2024 02:42:28 p.m.;0;16/12/2024 02:42:28 p.m.;0;16/12/2024 02:42:28 p.m.;0;16/12/2024 02:42:28 p.m.;0
16/12/2024 02:43:28 p.m.;0;16/12/2024 02:43:28 p.m.;0;16/12/2024 02:43:28 p.m.;0;16/12/2024 02:43:28 p.m.;0
16/12/2024 02:44:28 p.m.;0;16/12/2024 02:44:28 p.m.;0;16/12/2024 02:44:28 p.m.;0;16/12/2024 02:44:28 p.m.;0
16/12/2024 02:45:28 p.m.;0;16/12/2024 02:45:28 p.m.;0;16/12/2024 02:45:28 p.m.;0;16/12/2024 02:45:28 p.m.;0
16/12/2024 02:46:28 p.m.;0;16/12/2024 02:46:28 p.m.;0;16/12/2024 02:46:28 p.m.;0;16/12/2024 02:46:28 p.m.;0
16/12/2024 02:47:28 p.m.;0;16/12/2024 02:47:28 p.m.;0;16/12/2024 02:47:28 p.m.;0;16/12/2024 02:47:28 p.m.;0
16/12/2024 02:48:28 p.m.;0;16/12/2024 02:48:28 p.m.;0;16/12/2024 02:48:28 p.m.;0;16/12/2024 02:48:28 p.m.;0
16/12/2024 02:49:28 p.m.;0;16/12/2024 02:49:28 p.m.;0;16/12/2024 02:49:28 p.m.;0;16/12/2024 02:49:28 p.m.;0
16/12/2024 02:50:28 p.m.;0;16/12/2024 02:50:28 p.m.;0;16/12/2024 02:50:28 p.m.;0;16/12/2024 02:50:28 p.m.;0
16/12/2024 02:51:28 p.m.;0;16/12/2024 02:51:28 p.m.;0;16/12/2024 02:51:28 p.m.;0;16/12/2024 02:51:28 p.m.;0
16/12/2024 02:52:28 p.m.;0;16/12/2024 02:52:28 p.m.;0;16/12/2024 02:52:28 p.m.;0;16/12/2024 02:52:28 p.m.;0
16/12/2024 02:53:28 p.m.;0;16/12/2024 02:53:28 p.m.;0;16/12/2024 02:53:28 p.m.;0;16/12/2024 02:53:28 p.m.;0
16/12/2024 02:54:28 p.m.;0;16/12/2024 02:54:28 p.m.;0;16/12/2024 02:54:28 p.m.;0;16/12/2024 02:54:28 p.m.;0
16/12/2024 02:55:28 p.m.;0;16/12/2024 02:55:28 p.m.;0;16/12/2024 02:55:28 p.m.;0;16/12/2024 02:55:28 p.m.;0
16/12/2024 02:56:28 p.m.;0;16/12/2024 02:56:28 p.m.;0;16/12/2024 02:56:28 p.m.;0;16/12/2024 02:56:28 p.m.;0
16/12/2024 02:57:28 p.m.;0;16/12/2024 02:57:28 p.m.;0;16/12/2024 02:57:28 p.m.;0;16/12/2024 02:57:28 p.m.;0
16/12/2024 02:58:28 p.m.;0;16/12/2024 02:58:28 p.m.;0;16/12/2024 02:58:28 p.m.;0;16/12/2024 02:58:28 p.m.;0
16/12/2024 02:59:28 p.m.;0;16/12/2024 02:59:28 p.m.;0;16/12/2024 02:59:28 p.m.;0;16/12/2024 02:59:28 p.m.;0
16/12/2024 03:00:28 p.m.;0;16/12/2024 03:00:28 p.m.;0;16/12/2024 03:00:28 p.m.;0;16/12/2024 03:00:28 p.m.;0
16/12/2024 03:01:28 p.m.;0;16/12/2024 03:01:28 p.m.;0;16/12/2024 03:01:28 p.m.;0;16/12/2024 03:01:28 p.m.;0
16/12/2024 03:02:28 p.m.;0;16/12/2024 03:02:28 p.m.;0;16/12/2024 03:02:28 p.m.;0;16/12/2024 03:02:28 p.m.;0
16/12/2024 03:03:28 p.m.;0;16/12/2024 03:03:28 p.m.;0;16/12/2024 03:03:28 p.m.;0;16/12/2024 03:03:28 p.m.;0
16/12/2024 03:04:28 p.m.;0;16/12/2024 03:04:28 p.m.;0;16/12/2024 03:04:28 p.m.;0;16/12/2024 03:04:28 p.m.;0
16/12/2024 03:05:28 p.m.;0;16/12/2024 03:05:28 p.m.;0;16/12/2024 03:05:28 p.m.;0;16/12/2024 03:05:28 p.m.;0
16/12/2024 03:06:28 p.m.;0;16/12/2024 03:06:28 p.m.;0;16/12/2024 03:06:28 p.m.;0;16/12/2024 03:06:28 p.m.;0
16/12/2024 03:07:28 p.m.;0;16/12/2024 03:07:28 p.m.;0;16/12/2024 03:07:28 p.m.;0;16/12/2024 03:07:28 p.m.;0
16/12/2024 03:08:28 p.m.;0;16/12/2024 03:08:28 p.m.;0;16/12/2024 03:08:28 p.m.;0;16/12/2024 03:08:28 p.m.;0
16/12/2024 03:09:28 p.m.;0;16/12/2024 03:09:28 p.m.;0;16/12/2024 03:09:28 p.m.;0;16/12/2024 03:09:28 p.m.;0
16/12/2024 03:10:28 p.m.;0;16/12/2024 03:10:28 p.m.;0;16/12/2024 03:10:28 p.m.;0;16/12/2024 03:10:28 p.m.;0
16/12/2024 03:11:28 p.m.;0;16/12/2024 03:11:28 p.m.;0;16/12/2024 03:11:28 p.m.;0;16/12/2024 03:11:28 p.m.;0
16/12/2024 03:12:28 p.m.;0;16/12/2024 03:12:28 p.m.;0;16/12/2024 03:12:28 p.m.;0;16/12/2024 03:12:28 p.m.;0
16/12/2024 03:13:28 p.m.;0;16/12/2024 03:13:28 p.m.;0;16/12/2024 03:13:28 p.m.;0;16/12/2024 03:13:28 p.m.;0
16/12/2024 03:14:28 p.m.;0;16/12/2024 03:14:28 p.m.;0;16/12/2024 03:14:28 p.m.;0;16/12/2024 03:14:28 p.m.;0
16/12/2024 03:15:28 p.m.;0;16/12/2024 03:15:28 p.m.;0;16/12/2024 03:15:28 p.m.;0;16/12/2024 03:15:28 p.m.;0
16/12/2024 03:16:28 p.m.;0;16/12/2024 03:16:28 p.m.;0;16/12/2024 03:16:28 p.m.;0;16/12/2024 03:16:28 p.m.;0
16/12/2024 03:17:28 p.m.;0;16/12/2024 03:17:28 p.m.;0;16/12/2024 03:17:28 p.m.;0;16/12/2024 03:17:28 p.m.;0
16/12/2024 03:18:28 p.m.;0;16/12/2024 03:18:28 p.m.;0;16/12/2024 03:18:28 p.m.;0;16/12/2024 03:18:28 p.m.;0
16/12/2024 03:19:28 p.m.;0;16/12/2024 03:19:28 p.m.;0;16/12/2024 03:19:28 p.m.;0;16/12/2024 03:19:28 p.m.;0
16/12/2024 03:20:28 p.m.;0;16/12/2024 03:20:28 p.m.;0;16/12/2024 03:20:28 p.m.;0;16/12/2024 03:20:28 p.m.;0
16/12/2024 03:21:28 p.m.;0;16/12/2024 03:21:28 p.m.;0;16/12/2024 03:21:28 p.m.;0;16/12/2024 03:21:28 p.m.;0
16/12/2024 03:22:28 p.m.;0;16/12/2024 03:22:28 p.m.;0;16/12/2024 03:22:28 p.m.;0;16/12/2024 03:22:28 p.m.;0
16/12/2024 03:23:28 p.m.;0;16/12/2024 03:23:28 p.m.;0;16/12/2024 03:23:28 p.m.;0;16/12/2024 03:23:28 p.m.;0
16/12/2024 03:24:28 p.m.;0;16/12/2024 03:24:28 p.m.;0;16/12/2024 03:24:28 p.m.;0;16/12/2024 03:24:28 p.m.;0
16/12/2024 03:25:28 p.m.;0;16/12/2024 03:25:28 p.m.;0;16/12/2024 03:25:28 p.m.;0;16/12/2024 03:25:28 p.m.;0
16/12/2024 03:26:28 p.m.;0;16/12/2024 03:26:28 p.m.;0;16/12/2024 03:26:28 p.m.;0;16/12/2024 03:26:28 p.m.;0
16/12/2024 03:27:28 p.m.;0;16/12/2024 03:27:28 p.m.;0;16/12/2024 03:27:28 p.m.;0;16/12/2024 03:27:28 p.m.;0
16/12/2024 03:28:28 p.m.;0;16/12/2024 03:28:28 p.m.;0;16/12/2024 03:28:28 p.m.;0;16/12/2024 03:28:28 p.m.;0
16/12/2024 03:29:28 p.m.;0;16/12/2024 03:29:28 p.m.;0;16/12/2024 03:29:28 p.m.;0;16/12/2024 03:29:28 p.m.;0
16/12/2024 03:30:28 p.m.;0;16/12/2024 03:30:28 p.m.;0;16/12/2024 03:30:28 p.m.;0;16/12/2024 03:30:28 p.m.;0
16/12/2024 03:31:28 p.m.;0;16/12/2024 03:31:28 p.m.;0;16/12/2024 03:31:28 p.m.;0;16/12/2024 03:31:28 p.m.;0
16/12/2024 03:32:28 p.m.;0;16/12/2024 03:32:28 p.m.;0;16/12/2024 03:32:28 p.m.;0;16/12/2024 03:32:28 p.m.;0
16/12/2024 03:33:28 p.m.;0;16/12/2024 03:33:28 p.m.;0;16/12/2024 03:33:28 p.m.;0;16/12/2024 03:33:28 p.m.;0
16/12/2024 03:34:28 p.m.;0;16/12/2024 03:34:28 p.m.;0;16/12/2024 03:34:28 p.m.;0;16/12/2024 03:34:28 p.m.;0
16/12/2024 03:35:28 p.m.;0;16/12/2024 03:35:28 p.m.;0;16/12/2024 03:35:28 p.m.;0;16/12/2024 03:35:28 p.m.;0
16/12/2024 03:36:28 p.m.;0;16/12/2024 03:36:28 p.m.;0;16/12/2024 03:36:28 p.m.;0;16/12/2024 03:36:28 p.m.;0
16/12/2024 03:37:28 p.m.;0;16/12/2024 03:37:28 p.m.;0;16/12/2024 03:37:28 p.m.;0;16/12/2024 03:37:28 p.m.;0
16/12/2024 03:38:28 p.m.;0;16/12/2024 03:38:28 p.m.;0;16/12/2024 03:38:28 p.m.;0;16/12/2024 03:38:28 p.m.;0
16/12/2024 03:39:28 p.m.;0;16/12/2024 03:39:28 p.m.;0;16/12/2024 03:39:28 p.m.;0;16/12/2024 03:39:28 p.m.;0
16/12/2024 03:40:28 p.m.;0;16/12/2024 03:40:28 p.m.;0;16/12/2024 03:40:28 p.m.;0;16/12/2024 03:40:28 p.m.;0
16/12/2024 03:41:28 p.m.;0;16/12/2024 03:41:28 p.m.;0;16/12/2024 03:41:28 p.m.;0;16/12/2024 03:41:28 p.m.;0
16/12/2024 03:42:28 p.m.;0;16/12/2024 03:42:28 p.m.;0;16/12/2024 03:42:28 p.m.;0;16/12/2024 03:42:28 p.m.;0
16/12/2024 03:43:28 p.m.;0;16/12/2024 03:43:28 p.m.;0;16/12/2024 03:43:28 p.m.;0;16/12/2024 03:43:28 p.m.;0
16/12/2024 03:44:28 p.m.;0;16/12/2024 03:44:28 p.m.;0;16/12/2024 03:44:28 p.m.;0;16/12/2024 03:44:28 p.m.;0
16/12/2024 03:45:28 p.m.;0;16/12/2024 03:45:28 p.m.;0;16/12/2024 03:45:28 p.m.;0;16/12/2024 03:45:28 p.m.;0
16/12/2024 03:46:28 p.m.;0;16/12/2024 03:46:28 p.m.;0;16/12/2024 03:46:28 p.m.;0;16/12/2024 03:46:28 p.m.;0
16/12/2024 03:47:28 p.m.;0;16/12/2024 03:47:28 p.m.;0;16/12/2024 03:47:28 p.m.;0;16/12/2024 03:47:28 p.m.;0
16/12/2024 03:48:28 p.m.;0;16/12/2024 03:48:28 p.m.;0;16/12/2024 03:48:28 p.m.;0;16/12/2024 03:48:28 p.m.;0
16/12/2024 03:49:28 p.m.;0;16/12/2024 03:49:28 p.m.;0;16/12/2024 03:49:28 p.m.;0;16/12/2024 03:49:28 p.m.;0
16/12/2024 03:50:28 p.m.;0;16/12/2024 03:50:28 p.m.;0;16/12/2024 03:50:28 p.m.;0;16/12/2024 03:50:28 p.m.;0
16/12/2024 03:51:28 p.m.;0;16/12/2024 03:51:28 p.m.;0;16/12/2024 03:51:28 p.m.;0;16/12/2024 03:51:28 p.m.;0
16/12/2024 03:52:28 p.m.;0;16/12/2024 03:52:28 p.m.;0;16/12/2024 03:52:28 p.m.;0;16/12/2024 03:52:28 p.m.;0
16/12/2024 03:53:28 p.m.;0;16/12/2024 03:53:28 p.m.;0;16/12/2024 03:53:28 p.m.;0;16/12/2024 03:53:28 p.m.;0
16/12/2024 03:54:28 p.m.;0;16/12/2024 03:54:28 p.m.;0;16/12/2024 03:54:28 p.m.;0;16/12/2024 03:54:28 p.m.;0
16/12/2024 03:55:28 p.m.;0;16/12/2024 03:55:28 p.m.;0;16/12/2024 03:55:28 p.m.;0;16/12/2024 03:55:28 p.m.;0
16/12/2024 03:56:28 p.m.;0;16/12/2024 03:56:28 p.m.;0;16/12/2024 03:56:28 p.m.;0;16/12/2024 03:56:28 p.m.;0
16/12/2024 03:57:28 p.m.;0;16/12/2024 03:57:28 p.m.;0;16/12/2024 03:57:28 p.m.;0;16/12/2024 03:57:28 p.m.;0
16/12/2024 03:58:28 p.m.;0;16/12/2024 03:58:28 p.m.;0;16/12/2024 03:58:28 p.m.;0;16/12/2024 03:58:28 p.m.;0
16/12/2024 03:59:28 p.m.;0;16/12/2024 03:59:28 p.m.;0;16/12/2024 03:59:28 p.m.;0;16/12/2024 03:59:28 p.m.;0
16/12/2024 04:00:28 p.m.;0;16/12/2024 04:00:28 p.m.;0;16/12/2024 04:00:28 p.m.;0;16/12/2024 04:00:28 p.m.;0
16/12/2024 04:01:28 p.m.;0;16/12/2024 04:01:28 p.m.;0;16/12/2024 04:01:28 p.m.;0;16/12/2024 04:01:28 p.m.;0
16/12/2024 04:02:28 p.m.;0;16/12/2024 04:02:28 p.m.;0;16/12/2024 04:02:28 p.m.;0;16/12/2024 04:02:28 p.m.;0
16/12/2024 04:03:28 p.m.;0;16/12/2024 04:03:28 p.m.;0;16/12/2024 04:03:28 p.m.;0;16/12/2024 04:03:28 p.m.;0
16/12/2024 04:04:28 p.m.;0;16/12/2024 04:04:28 p.m.;0;16/12/2024 04:04:28 p.m.;0;16/12/2024 04:04:28 p.m.;0
16/12/2024 04:05:28 p.m.;0;16/12/2024 04:05:28 p.m.;0;16/12/2024 04:05:28 p.m.;0;16/12/2024 04:05:28 p.m.;0
16/12/2024 04:06:28 p.m.;0;16/12/2024 04:06:28 p.m.;0;16/12/2024 04:06:28 p.m.;0;16/12/2024 04:06:28 p.m.;0
16/12/2024 04:07:28 p.m.;0;16/12/2024 04:07:28 p.m.;0;16/12/2024 04:07:28 p.m.;0;16/12/2024 04:07:28 p.m.;0
16/12/2024 04:08:28 p.m.;0;16/12/2024 04:08:28 p.m.;0;16/12/2024 04:08:28 p.m.;0;16/12/2024 04:08:28 p.m.;0
16/12/2024 04:09:28 p.m.;0;16/12/2024 04:09:28 p.m.;0;16/12/2024 04:09:28 p.m.;0;16/12/2024 04:09:28 p.m.;0
16/12/2024 04:10:28 p.m.;0;16/12/2024 04:10:28 p.m.;0;16/12/2024 04:10:28 p.m.;0;16/12/2024 04:10:28 p.m.;0
16/12/2024 04:11:28 p.m.;0;16/12/2024 04:11:28 p.m.;0;16/12/2024 04:11:28 p.m.;0;16/12/2024 04:11:28 p.m.;0
16/12/2024 04:12:28 p.m.;0;16/12/2024 04:12:28 p.m.;0;16/12/2024 04:12:28 p.m.;0;16/12/2024 04:12:28 p.m.;0
16/12/2024 04:13:28 p.m.;0;16/12/2024 04:13:28 p.m.;0;16/12/2024 04:13:28 p.m.;0;16/12/2024 04:13:28 p.m.;0
16/12/2024 04:14:28 p.m.;0;16/12/2024 04:14:28 p.m.;0;16/12/2024 04:14:28 p.m.;0;16/12/2024 04:14:28 p.m.;0
16/12/2024 04:15:28 p.m.;0;16/12/2024 04:15:28 p.m.;0;16/12/2024 04:15:28 p.m.;0;16/12/2024 04:15:28 p.m.;0
16/12/2024 04:16:28 p.m.;0;16/12/2024 04:16:28 p.m.;0;16/12/2024 04:16:28 p.m.;0;16/12/2024 04:16:28 p.m.;0
16/12/2024 04:17:28 p.m.;0;16/12/2024 04:17:28 p.m.;0;16/12/2024 04:17:28 p.m.;0;16/12/2024 04:17:28 p.m.;0
16/12/2024 04:18:28 p.m.;0;16/12/2024 04:18:28 p.m.;0;16/12/2024 04:18:28 p.m.;0;16/12/2024 04:18:28 p.m.;0
16/12/2024 04:19:28 p.m.;0;16/12/2024 04:19:28 p.m.;0;16/12/2024 04:19:28 p.m.;0;16/12/2024 04:19:28 p.m.;0
16/12/2024 04:20:28 p.m.;0;16/12/2024 04:20:28 p.m.;0;16/12/2024 04:20:28 p.m.;0;16/12/2024 04:20:28 p.m.;0
16/12/2024 04:21:28 p.m.;0;16/12/2024 04:21:28 p.m.;0;16/12/2024 04:21:28 p.m.;0;16/12/2024 04:21:28 p.m.;0
16/12/2024 04:22:28 p.m.;0;16/12/2024 04:22:28 p.m.;0;16/12/2024 04:22:28 p.m.;0;16/12/2024 04:22:28 p.m.;0
16/12/2024 04:23:28 p.m.;0;16/12/2024 04:23:28 p.m.;0;16/12/2024 04:23:28 p.m.;0;16/12/2024 04:23:28 p.m.;0
16/12/2024 04:24:28 p.m.;0;16/12/2024 04:24:28 p.m.;0;16/12/2024 04:24:28 p.m.;0;16/12/2024 04:24:28 p.m.;0
16/12/2024 04:25:28 p.m.;0;16/12/2024 04:25:28 p.m.;0;16/12/2024 04:25:28 p.m.;0;16/12/2024 04:25:28 p.m.;0
16/12/2024 04:26:28 p.m.;0;16/12/2024 04:26:28 p.m.;0;16/12/2024 04:26:28 p.m.;0;16/12/2024 04:26:28 p.m.;0
16/12/2024 04:27:28 p.m.;0;16/12/2024 04:27:28 p.m.;0;16/12/2024 04:27:28 p.m.;0;16/12/2024 04:27:28 p.m.;0
16/12/2024 04:28:28 p.m.;0;16/12/2024 04:28:28 p.m.;0;16/12/2024 04:28:28 p.m.;0;16/12/2024 04:28:28 p.m.;0
16/12/2024 04:29:28 p.m.;0;16/12/2024 04:29:28 p.m.;0;16/12/2024 04:29:28 p.m.;0;16/12/2024 04:29:28 p.m.;0
16/12/2024 04:30:28 p.m.;0;16/12/2024 04:30:28 p.m.;0;16/12/2024 04:30:28 p.m.;0;16/12/2024 04:30:28 p.m.;0
16/12/2024 04:31:28 p.m.;0;16/12/2024 04:31:28 p.m.;0;16/12/2024 04:31:28 p.m.;0;16/12/2024 04:31:28 p.m.;0
16/12/2024 04:32:28 p.m.;0;16/12/2024 04:32:28 p.m.;0;16/12/2024 04:32:28 p.m.;0;16/12/2024 04:32:28 p.m.;0
16/12/2024 04:33:28 p.m.;0;16/12/2024 04:33:28 p.m.;0;16/12/2024 04:33:28 p.m.;0;16/12/2024 04:33:28 p.m.;0
16/12/2024 04:34:28 p.m.;0;16/12/2024 04:34:28 p.m.;0;16/12/2024 04:34:28 p.m.;0;16/12/2024 04:34:28 p.m.;0
16/12/2024 04:35:28 p.m.;0;16/12/2024 04:35:28 p.m.;0;16/12/2024 04:35:28 p.m.;0;16/12/2024 04:35:28 p.m.;0
16/12/2024 04:36:28 p.m.;0;16/12/2024 04:36:28 p.m.;0;16/12/2024 04:36:28 p.m.;0;16/12/2024 04:36:28 p.m.;0
16/12/2024 04:37:28 p.m.;0;16/12/2024 04:37:28 p.m.;0;16/12/2024 04:37:28 p.m.;0;16/12/2024 04:37:28 p.m.;0
16/12/2024 04:38:28 p.m.;0;16/12/2024 04:38:28 p.m.;0;16/12/2024 04:38:28 p.m.;0;16/12/2024 04:38:28 p.m.;0
16/12/2024 04:39:28 p.m.;0;16/12/2024 04:39:28 p.m.;0;16/12/2024 04:39:28 p.m.;0;16/12/2024 04:39:28 p.m.;0
16/12/2024 04:40:28 p.m.;0;16/12/2024 04:40:28 p.m.;0;16/12/2024 04:40:28 p.m.;0;16/12/2024 04:40:28 p.m.;0
16/12/2024 04:41:28 p.m.;0;16/12/2024 04:41:28 p.m.;0;16/12/2024 04:41:28 p.m.;0;16/12/2024 04:41:28 p.m.;0
16/12/2024 04:42:28 p.m.;0;16/12/2024 04:42:28 p.m.;0;16/12/2024 04:42:28 p.m.;0;16/12/2024 04:42:28 p.m.;0
16/12/2024 04:43:28 p.m.;0;16/12/2024 04:43:28 p.m.;0;16/12/2024 04:43:28 p.m.;0;16/12/2024 04:43:28 p.m.;0
16/12/2024 04:44:28 p.m.;0;16/12/2024 04:44:28 p.m.;0;16/12/2024 04:44:28 p.m.;0;16/12/2024 04:44:28 p.m.;0
16/12/2024 04:45:28 p.m.;0;16/12/2024 04:45:28 p.m.;0;16/12/2024 04:45:28 p.m.;0;16/12/2024 04:45:28 p.m.;0
16/12/2024 04:46:28 p.m.;0;16/12/2024 04:46:28 p.m.;0;16/12/2024 04:46:28 p.m.;0;16/12/2024 04:46:28 p.m.;0
16/12/2024 04:47:28 p.m.;0;16/12/2024 04:47:28 p.m.;0;16/12/2024 04:47:28 p.m.;0;16/12/2024 04:47:28 p.m.;0
16/12/2024 04:48:28 p.m.;0;16/12/2024 04:48:28 p.m.;0;16/12/2024 04:48:28 p.m.;0;16/12/2024 04:48:28 p.m.;0
16/12/2024 04:49:28 p.m.;0;16/12/2024 04:49:28 p.m.;0;16/12/2024 04:49:28 p.m.;0;16/12/2024 04:49:28 p.m.;0
16/12/2024 04:50:28 p.m.;0;16/12/2024 04:50:28 p.m.;0;16/12/2024 04:50:28 p.m.;0;16/12/2024 04:50:28 p.m.;0
16/12/2024 04:51:28 p.m.;0;16/12/2024 04:51:28 p.m.;0;16/12/2024 04:51:28 p.m.;0;16/12/2024 04:51:28 p.m.;0
16/12/2024 04:52:28 p.m.;0;16/12/2024 04:52:28 p.m.;0;16/12/2024 04:52:28 p.m.;0;16/12/2024 04:52:28 p.m.;0
16/12/2024 04:53:28 p.m.;0;16/12/2024 04:53:28 p.m.;0;16/12/2024 04:53:28 p.m.;0;16/12/2024 04:53:28 p.m.;0
16/12/2024 04:54:28 p.m.;0;16/12/2024 04:54:28 p.m.;0;16/12/2024 04:54:28 p.m.;0;16/12/2024 04:54:28 p.m.;0
16/12/2024 04:55:28 p.m.;0;16/12/2024 04:55:28 p.m.;0;16/12/2024 04:55:28 p.m.;0;16/12/2024 04:55:28 p.m.;0
16/12/2024 04:56:28 p.m.;0;16/12/2024 04:56:28 p.m.;0;16/12/2024 04:56:28 p.m.;0;16/12/2024 04:56:28 p.m.;0
16/12/2024 04:57:28 p.m.;0;16/12/2024 04:57:28 p.m.;0;16/12/2024 04:57:28 p.m.;0;16/12/2024 04:57:28 p.m.;0
16/12/2024 04:58:28 p.m.;0;16/12/2024 04:58:28 p.m.;0;16/12/2024 04:58:28 p.m.;0;16/12/2024 04:58:28 p.m.;0
16/12/2024 04:59:28 p.m.;0;16/12/2024 04:59:28 p.m.;0;16/12/2024 04:59:28 p.m.;0;16/12/2024 04:59:28 p.m.;0
16/12/2024 05:00:28 p.m.;0;16/12/2024 05:00:28 p.m.;0;16/12/2024 05:00:28 p.m.;0;16/12/2024 05:00:28 p.m.;0
16/12/2024 05:01:28 p.m.;0;16/12/2024 05:01:28 p.m.;0;16/12/2024 05:01:28 p.m.;0;16/12/2024 05:01:28 p.m.;0
16/12/2024 05:02:28 p.m.;0;16/12/2024 05:02:28 p.m.;0;16/12/2024 05:02:28 p.m.;0;16/12/2024 05:02:28 p.m.;0
16/12/2024 05:03:28 p.m.;0;16/12/2024 05:03:28 p.m.;0;16/12/2024 05:03:28 p.m.;0;16/12/2024 05:03:28 p.m.;0
16/12/2024 05:04:28 p.m.;0;16/12/2024 05:04:28 p.m.;0;16/12/2024 05:04:28 p.m.;0;16/12/2024 05:04:28 p.m.;0
16/12/2024 05:05:28 p.m.;0;16/12/2024 05:05:28 p.m.;0;16/12/2024 05:05:28 p.m.;0;16/12/2024 05:05:28 p.m.;0
16/12/2024 05:06:28 p.m.;0;16/12/2024 05:06:28 p.m.;0;16/12/2024 05:06:28 p.m.;0;16/12/2024 05:06:28 p.m.;0
16/12/2024 05:07:28 p.m.;0;16/12/2024 05:07:28 p.m.;0;16/12/2024 05:07:28 p.m.;0;16/12/2024 05:07:28 p.m.;0
16/12/2024 05:08:28 p.m.;0;16/12/2024 05:08:28 p.m.;0;16/12/2024 05:08:28 p.m.;0;16/12/2024 05:08:28 p.m.;0
16/12/2024 05:09:28 p.m.;0;16/12/2024 05:09:28 p.m.;0;16/12/2024 05:09:28 p.m.;0;16/12/2024 05:09:28 p.m.;0
16/12/2024 05:10:28 p.m.;0;16/12/2024 05:10:28 p.m.;0;16/12/2024 05:10:28 p.m.;0;16/12/2024 05:10:28 p.m.;0
16/12/2024 05:11:28 p.m.;0;16/12/2024 05:11:28 p.m.;0;16/12/2024 05:11:28 p.m.;0;16/12/2024 05:11:28 p.m.;0
